timestamp,xbtusd_bid,xbtusd_ask,xbtm19_bid,xbtm19_ask
2019-05-28T18:45:05.000Z,8760,8760.5,8949.5,8950
2019-05-28T18:45:05.000Z,8760,8760.5,8949.5,8950
2019-05-28T18:45:09.060Z,8760,8760.5,8948.5,8949
2019-05-28T18:45:11.805Z,8760,8760.5,8948.5,8949
2019-05-28T18:45:11.805Z,8760,8760.5,8948.5,8949
2019-05-28T18:45:11.805Z,8760,8760.5,8948.5,8949
2019-05-28T18:45:11.805Z,8760,8760.5,8948.5,8949
2019-05-28T18:45:15.000Z,8760,8760.5,8948,8948.5
2019-05-28T18:45:17.133Z,8760,8760.5,8948,8948.5
2019-05-28T18:45:17.983Z,8760,8760.5,8948,8948.5
2019-05-28T18:45:18.087Z,8760,8760.5,8948,8948.5
2019-05-28T18:45:18.087Z,8760,8760.5,8948,8948.5
2019-05-28T18:45:18.620Z,8760,8760.5,8948,8948.5
2019-05-28T18:45:20.572Z,8758,8758.5,8948,8948.5
2019-05-28T18:45:22.597Z,8758,8758.5,8948,8948.5
2019-05-28T18:45:22.597Z,8758,8758.5,8948,8948.5
2019-05-28T18:45:22.597Z,8758,8758.5,8948,8948.5
2019-05-28T18:45:25.677Z,8758,8758.5,8947.5,8948
2019-05-28T18:45:26.862Z,8758,8758.5,8947.5,8948
2019-05-28T18:45:27.577Z,8758,8758.5,8947.5,8948
2019-05-28T18:45:27.577Z,8758,8758.5,8947.5,8948
2019-05-28T18:45:30.610Z,8756.5,8757,8946,8947
2019-05-28T18:45:30.938Z,8756.5,8757,8946,8947
2019-05-28T18:45:31.560Z,8756.5,8757,8946,8947
2019-05-28T18:45:31.560Z,8756.5,8757,8946,8947
2019-05-28T18:45:33.679Z,8756.5,8757,8946,8947
2019-05-28T18:45:35.923Z,8755,8755.5,8945,8946
2019-05-28T18:45:37.129Z,8755,8755.5,8945,8946
2019-05-28T18:45:37.129Z,8755,8755.5,8945,8946
2019-05-28T18:45:37.692Z,8755,8755.5,8945,8946
2019-05-28T18:45:38.595Z,8755,8755.5,8945,8946
2019-05-28T18:45:40.829Z,8738.5,8740,8940,8942.5
2019-05-28T18:45:42.096Z,8738.5,8740,8940,8942.5
2019-05-28T18:45:42.096Z,8738.5,8740,8940,8942.5
2019-05-28T18:45:42.096Z,8738.5,8740,8940,8942.5
2019-05-28T18:45:44.485Z,8737.5,8738,8937.5,8938.5
2019-05-28T18:45:45.853Z,8737.5,8738,8937.5,8938.5
2019-05-28T18:45:46.898Z,8737.5,8738,8937.5,8938.5
2019-05-28T18:45:47.705Z,8737.5,8738,8937.5,8938.5
2019-05-28T18:45:47.705Z,8737.5,8738,8937.5,8938.5
2019-05-28T18:45:49.563Z,8737.5,8738,8936.5,8937
2019-05-28T18:45:50.948Z,8737.5,8738,8936.5,8937
2019-05-28T18:45:52.242Z,8737.5,8738,8936.5,8937
2019-05-28T18:45:53.160Z,8737.5,8738,8936.5,8937
2019-05-28T18:45:53.160Z,8737.5,8738,8936.5,8937
2019-05-28T18:45:54.439Z,8737.5,8738,8932,8932.5
2019-05-28T18:45:56.843Z,8737.5,8738,8932,8932.5
2019-05-28T18:45:56.843Z,8737.5,8738,8932,8932.5
2019-05-28T18:45:57.600Z,8737.5,8738,8932,8932.5
2019-05-28T18:45:57.600Z,8737.5,8738,8932,8932.5
2019-05-28T18:45:59.624Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:00.000Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:00.000Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:03.297Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:03.498Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:03.964Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:05.376Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:06.940Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:08.465Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:08.465Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:08.582Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:12.329Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:12.410Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:13.056Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:13.320Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:14.472Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:17.422Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:17.422Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:18.757Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:18.757Z,8744.5,8745,8934.5,8935
2019-05-28T18:46:19.166Z,8740.5,8741,8933,8933.5
2019-05-28T18:46:20.912Z,8740.5,8741,8933,8933.5
2019-05-28T18:46:20.912Z,8740.5,8741,8933,8933.5
2019-05-28T18:46:23.423Z,8740.5,8741,8933,8933.5
2019-05-28T18:46:23.596Z,8740.5,8741,8933,8933.5
2019-05-28T18:46:25.609Z,8740.5,8741,8931.5,8932
2019-05-28T18:46:27.252Z,8740.5,8741,8931.5,8932
2019-05-28T18:46:27.976Z,8740.5,8741,8931.5,8932
2019-05-28T18:46:27.976Z,8740.5,8741,8931.5,8932
2019-05-28T18:46:29.960Z,8740.5,8741,8931.5,8932
2019-05-28T18:46:31.707Z,8740.5,8741,8931.5,8932
2019-05-28T18:46:32.225Z,8740.5,8741,8931.5,8932
2019-05-28T18:46:32.225Z,8740.5,8741,8931.5,8932
2019-05-28T18:46:32.225Z,8740.5,8741,8931.5,8932
2019-05-28T18:46:35.000Z,8740,8740.5,8931.5,8932
2019-05-28T18:46:36.828Z,8740,8740.5,8931.5,8932
2019-05-28T18:46:36.828Z,8740,8740.5,8931.5,8932
2019-05-28T18:46:36.828Z,8740,8740.5,8931.5,8932
2019-05-28T18:46:40.846Z,8740,8740.5,8931.5,8932
2019-05-28T18:46:42.164Z,8740,8740.5,8931.5,8932
2019-05-28T18:46:42.733Z,8740,8740.5,8931.5,8932
2019-05-28T18:46:42.733Z,8740,8740.5,8931.5,8932
2019-05-28T18:46:45.315Z,8740,8740.5,8931,8931.5
2019-05-28T18:46:45.315Z,8740,8740.5,8931,8931.5
2019-05-28T18:46:46.764Z,8740,8740.5,8931,8931.5
2019-05-28T18:46:46.764Z,8740,8740.5,8931,8931.5
2019-05-28T18:46:47.503Z,8740,8740.5,8931,8931.5
2019-05-28T18:46:47.503Z,8740,8740.5,8931,8931.5
2019-05-28T18:46:50.376Z,8738.5,8739,8930,8930.5
2019-05-28T18:46:50.376Z,8738.5,8739,8930,8930.5
2019-05-28T18:46:50.376Z,8738.5,8739,8930,8930.5
2019-05-28T18:46:50.376Z,8738.5,8739,8930,8930.5
2019-05-28T18:46:50.376Z,8738.5,8739,8930,8930.5
2019-05-28T18:46:55.951Z,8738.5,8739,8929.5,8930
2019-05-28T18:46:57.357Z,8738.5,8739,8929.5,8930
2019-05-28T18:46:57.357Z,8738.5,8739,8929.5,8930
2019-05-28T18:46:57.749Z,8738.5,8739,8929.5,8930
2019-05-28T18:46:57.749Z,8738.5,8739,8929.5,8930
2019-05-28T18:47:00.010Z,8739,8739.5,8930,8930.5
2019-05-28T18:47:00.010Z,8739,8739.5,8930,8930.5
2019-05-28T18:47:03.203Z,8739,8739.5,8930,8930.5
2019-05-28T18:47:03.203Z,8739,8739.5,8930,8930.5
2019-05-28T18:47:03.203Z,8739,8739.5,8930,8930.5
2019-05-28T18:47:03.203Z,8739,8739.5,8930,8930.5
2019-05-28T18:47:05.967Z,8742.5,8743,8932.5,8933
2019-05-28T18:47:07.260Z,8742.5,8743,8932.5,8933
2019-05-28T18:47:08.004Z,8742.5,8743,8932.5,8933
2019-05-28T18:47:08.004Z,8742.5,8743,8932.5,8933
2019-05-28T18:47:08.823Z,8744.5,8745,8932.5,8933
2019-05-28T18:47:10.299Z,8744.5,8745,8932.5,8933
2019-05-28T18:47:10.299Z,8744.5,8745,8932.5,8933
2019-05-28T18:47:10.299Z,8744.5,8745,8932.5,8933
2019-05-28T18:47:15.231Z,8744.5,8745,8932.5,8933
2019-05-28T18:47:15.231Z,8744.5,8745,8932.5,8933
2019-05-28T18:47:15.231Z,8744.5,8745,8932.5,8933
2019-05-28T18:47:17.758Z,8744.5,8745,8932.5,8933
2019-05-28T18:47:17.850Z,8744.5,8745,8932.5,8933
2019-05-28T18:47:18.409Z,8744.5,8745,8932.5,8933
2019-05-28T18:47:20.267Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:22.269Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:22.269Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:22.269Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:23.775Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:25.000Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:27.435Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:27.918Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:28.369Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:30.000Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:30.000Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:30.000Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:30.000Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:34.896Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:35.000Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:37.414Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:37.414Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:38.313Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:40.000Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:40.000Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:40.000Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:40.000Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:40.000Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:45.000Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:46.880Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:46.880Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:47.743Z,8744.5,8745,8930,8930.5
2019-05-28T18:47:48.689Z,8744,8744.5,8930,8930.5
2019-05-28T18:47:50.000Z,8744,8744.5,8930,8930.5
2019-05-28T18:47:51.719Z,8744,8744.5,8930,8930.5
2019-05-28T18:47:51.719Z,8744,8744.5,8930,8930.5
2019-05-28T18:47:51.719Z,8744,8744.5,8930,8930.5
2019-05-28T18:47:51.719Z,8744,8744.5,8930,8930.5
2019-05-28T18:47:55.000Z,8744,8744.5,8930,8930.5
2019-05-28T18:47:57.599Z,8744,8744.5,8930,8930.5
2019-05-28T18:47:57.599Z,8744,8744.5,8930,8930.5
2019-05-28T18:47:57.599Z,8744,8744.5,8930,8930.5
2019-05-28T18:47:57.599Z,8744,8744.5,8930,8930.5
2019-05-28T18:48:00.000Z,8744,8744.5,8930,8930.5
2019-05-28T18:48:00.000Z,8744,8744.5,8930,8930.5
2019-05-28T18:48:02.250Z,8744,8744.5,8930,8930.5
2019-05-28T18:48:02.250Z,8744,8744.5,8930,8930.5
2019-05-28T18:48:02.250Z,8744,8744.5,8930.5,8933
2019-05-28T18:48:05.936Z,8744,8744.5,8930.5,8933
2019-05-28T18:48:05.936Z,8744,8744.5,8930.5,8933
2019-05-28T18:48:05.936Z,8744,8744.5,8930.5,8933
2019-05-28T18:48:05.936Z,8744,8744.5,8930.5,8933
2019-05-28T18:48:05.936Z,8744,8744.5,8930.5,8933
2019-05-28T18:48:10.000Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:11.821Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:11.821Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:11.821Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:14.155Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:15.739Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:15.739Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:15.739Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:15.739Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:18.898Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:20.108Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:20.108Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:20.108Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:20.108Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:25.000Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:27.075Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:27.075Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:27.075Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:27.075Z,8744,8744.5,8932.5,8933
2019-05-28T18:48:27.075Z,8744,8744.5,8934.5,8935
2019-05-28T18:48:32.223Z,8744,8744.5,8934.5,8935
2019-05-28T18:48:32.223Z,8744,8744.5,8934.5,8935
2019-05-28T18:48:32.223Z,8744,8744.5,8934.5,8935
2019-05-28T18:48:34.345Z,8744,8744.5,8934.5,8935
2019-05-28T18:48:35.000Z,8744,8744.5,8934.5,8935
2019-05-28T18:48:35.000Z,8744,8744.5,8934.5,8935
2019-05-28T18:48:38.798Z,8744,8744.5,8934.5,8935
2019-05-28T18:48:39.934Z,8744.5,8745,8934.5,8935
2019-05-28T18:48:40.584Z,8744.5,8745,8934.5,8935
2019-05-28T18:48:42.338Z,8744.5,8745,8934.5,8935
2019-05-28T18:48:42.338Z,8744.5,8745,8934.5,8935
2019-05-28T18:48:42.338Z,8744.5,8745,8934.5,8935
2019-05-28T18:48:43.799Z,8744.5,8745,8936,8936.5
2019-05-28T18:48:45.901Z,8744.5,8745,8936,8936.5
2019-05-28T18:48:45.901Z,8744.5,8745,8936,8936.5
2019-05-28T18:48:47.726Z,8744.5,8745,8936,8936.5
2019-05-28T18:48:47.726Z,8744.5,8745,8936,8936.5
2019-05-28T18:48:48.853Z,8746.5,8747,8937,8937.5
2019-05-28T18:48:50.000Z,8746.5,8747,8937,8937.5
2019-05-28T18:48:50.000Z,8746.5,8747,8937,8937.5
2019-05-28T18:48:50.000Z,8746.5,8747,8937,8937.5
2019-05-28T18:48:50.000Z,8746.5,8747,8937,8937.5
2019-05-28T18:48:50.000Z,8746.5,8747,8937.5,8938
2019-05-28T18:48:55.000Z,8746.5,8747,8937.5,8938
2019-05-28T18:48:57.507Z,8746.5,8747,8937.5,8938
2019-05-28T18:48:57.507Z,8746.5,8747,8937.5,8938
2019-05-28T18:48:59.130Z,8746.5,8747,8937.5,8938
2019-05-28T18:48:59.130Z,8746.5,8747,8937.5,8938
2019-05-28T18:49:00.987Z,8746.5,8747,8937.5,8938
2019-05-28T18:49:00.987Z,8746.5,8747,8937.5,8938
2019-05-28T18:49:02.123Z,8746.5,8747,8939.5,8940
2019-05-28T18:49:05.094Z,8746.5,8747,8939.5,8940
2019-05-28T18:49:05.804Z,8746.5,8747,8939.5,8940
2019-05-28T18:49:06.753Z,8746.5,8747,8939.5,8940
2019-05-28T18:49:07.099Z,8746.5,8747,8939.5,8940
2019-05-28T18:49:07.099Z,8746.5,8747,8939.5,8940
2019-05-28T18:49:07.099Z,8746.5,8747,8939.5,8940
2019-05-28T18:49:07.099Z,8746.5,8747,8939.5,8940
2019-05-28T18:49:08.751Z,8746.5,8747,8941,8941.5
2019-05-28T18:49:08.751Z,8746.5,8747,8941,8941.5
2019-05-28T18:49:11.781Z,8746.5,8747,8936.5,8937
2019-05-28T18:49:15.669Z,8746.5,8747,8936.5,8937
2019-05-28T18:49:15.996Z,8746.5,8747,8936.5,8937
2019-05-28T18:49:16.870Z,8746.5,8747,8936.5,8937
2019-05-28T18:49:17.764Z,8746.5,8747,8936.5,8937
2019-05-28T18:49:17.764Z,8746.5,8747,8936.5,8937
2019-05-28T18:49:18.890Z,8746.5,8747,8934,8935
2019-05-28T18:49:20.995Z,8746.5,8747,8934,8935
2019-05-28T18:49:20.995Z,8746.5,8747,8934,8935
2019-05-28T18:49:20.995Z,8746.5,8747,8934,8935
2019-05-28T18:49:20.995Z,8746.5,8747,8934,8935
2019-05-28T18:49:25.108Z,8746.5,8747,8934,8935
2019-05-28T18:49:25.108Z,8746.5,8747,8934,8935
2019-05-28T18:49:26.579Z,8746.5,8747,8934,8935
2019-05-28T18:49:26.579Z,8746.5,8747,8934,8935
2019-05-28T18:49:26.579Z,8746.5,8747,8934,8935
2019-05-28T18:49:26.579Z,8746.5,8747,8934,8935
2019-05-28T18:49:30.000Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:30.000Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:30.000Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:33.330Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:35.212Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:35.212Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:36.748Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:36.748Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:36.748Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:40.055Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:40.055Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:42.404Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:42.404Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:44.086Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:45.000Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:45.000Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:45.000Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:47.214Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:47.214Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:50.000Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:52.573Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:52.573Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:52.573Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:54.814Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:55.433Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:55.433Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:55.433Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:55.433Z,8746.5,8747,8934,8934.5
2019-05-28T18:49:55.433Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:00.000Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:00.000Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:00.000Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:02.769Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:05.718Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:05.718Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:07.763Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:07.763Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:07.763Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:10.383Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:11.853Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:11.853Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:11.853Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:15.626Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:15.626Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:17.590Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:17.590Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:17.590Z,8746.5,8747,8934,8934.5
2019-05-28T18:50:20.426Z,8746.5,8747,8934.5,8935
2019-05-28T18:50:20.426Z,8746.5,8747,8934.5,8935
2019-05-28T18:50:22.411Z,8746.5,8747,8934.5,8935
2019-05-28T18:50:22.500Z,8746.5,8747,8934.5,8935
2019-05-28T18:50:22.500Z,8746.5,8747,8934.5,8935
2019-05-28T18:50:22.500Z,8746.5,8747,8934.5,8935
2019-05-28T18:50:25.000Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:27.692Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:27.692Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:27.692Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:27.811Z,8746,8746.5,8935.5,8936
2019-05-28T18:50:30.000Z,8746,8746.5,8935.5,8936
2019-05-28T18:50:30.000Z,8746,8746.5,8935.5,8936
2019-05-28T18:50:30.000Z,8746,8746.5,8935.5,8936
2019-05-28T18:50:30.000Z,8746,8746.5,8935.5,8936
2019-05-28T18:50:33.811Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:35.661Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:35.661Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:35.661Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:37.451Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:40.507Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:40.507Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:40.507Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:40.507Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:44.572Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:44.572Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:44.572Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:45.000Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:45.000Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:45.000Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:45.000Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:45.000Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:50.000Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:50.000Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:55.036Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:55.036Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:55.036Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:55.036Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:56.820Z,8746,8746.5,8935,8935.5
2019-05-28T18:50:59.946Z,8746,8746.5,8935,8935.5
2019-05-28T18:51:00.000Z,8746,8746.5,8935,8935.5
2019-05-28T18:51:00.000Z,8746,8746.5,8935,8935.5
2019-05-28T18:51:00.000Z,8746,8746.5,8935,8935.5
2019-05-28T18:51:03.941Z,8745.5,8746,8935,8935.5
2019-05-28T18:51:03.941Z,8745.5,8746,8935,8935.5
2019-05-28T18:51:05.866Z,8745.5,8746,8935,8935.5
2019-05-28T18:51:07.600Z,8745.5,8746,8935,8935.5
2019-05-28T18:51:07.600Z,8745.5,8746,8935,8935.5
2019-05-28T18:51:09.773Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:10.000Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:12.514Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:12.898Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:12.898Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:14.719Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:15.815Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:15.815Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:17.877Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:17.877Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:20.850Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:20.850Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:22.856Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:23.823Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:23.823Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:25.487Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:25.487Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:25.487Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:25.487Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:25.487Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:28.646Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:31.794Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:31.794Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:31.794Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:35.011Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:35.011Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:35.011Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:35.011Z,8744,8744.5,8935,8935.5
2019-05-28T18:51:39.706Z,8744,8744.5,8936.5,8937
2019-05-28T18:51:39.706Z,8744,8744.5,8936.5,8937
2019-05-28T18:51:40.000Z,8744,8744.5,8936.5,8937
2019-05-28T18:51:42.229Z,8744,8744.5,8936.5,8937
2019-05-28T18:51:42.229Z,8744,8744.5,8936.5,8937
2019-05-28T18:51:43.251Z,8744,8744.5,8936.5,8937
2019-05-28T18:51:44.154Z,8744,8744.5,8939.5,8940
2019-05-28T18:51:45.000Z,8744,8744.5,8939.5,8940
2019-05-28T18:51:46.836Z,8744,8744.5,8939.5,8940
2019-05-28T18:51:46.836Z,8744,8744.5,8939.5,8940
2019-05-28T18:51:46.836Z,8744,8744.5,8941,8941.5
2019-05-28T18:51:50.000Z,8744,8744.5,8941,8941.5
2019-05-28T18:51:50.000Z,8744,8744.5,8941,8941.5
2019-05-28T18:51:50.000Z,8744,8744.5,8941,8941.5
2019-05-28T18:51:50.000Z,8744,8744.5,8941,8941.5
2019-05-28T18:51:53.929Z,8744,8744.5,8941,8941.5
2019-05-28T18:51:55.951Z,8744,8744.5,8941,8941.5
2019-05-28T18:51:55.951Z,8744,8744.5,8941,8941.5
2019-05-28T18:51:55.951Z,8744,8744.5,8941,8941.5
2019-05-28T18:51:55.951Z,8744,8744.5,8941,8941.5
2019-05-28T18:51:55.951Z,8744,8744.5,8941,8941.5
2019-05-28T18:51:58.092Z,8744,8744.5,8941,8941.5
2019-05-28T18:52:00.000Z,8744,8744.5,8941,8941.5
2019-05-28T18:52:00.000Z,8744,8744.5,8941,8941.5
2019-05-28T18:52:00.000Z,8744,8744.5,8941,8941.5
2019-05-28T18:52:00.000Z,8744,8744.5,8941,8941.5
2019-05-28T18:52:05.704Z,8744,8744.5,8938.5,8941
2019-05-28T18:52:07.965Z,8744,8744.5,8938.5,8941
2019-05-28T18:52:07.965Z,8744,8744.5,8938.5,8941
2019-05-28T18:52:07.965Z,8744,8744.5,8938.5,8941
2019-05-28T18:52:07.965Z,8744,8744.5,8938.5,8941
2019-05-28T18:52:10.000Z,8744.5,8745,8938.5,8939
2019-05-28T18:52:12.084Z,8744.5,8745,8938.5,8939
2019-05-28T18:52:12.084Z,8744.5,8745,8938.5,8939
2019-05-28T18:52:13.680Z,8744.5,8745,8938.5,8939
2019-05-28T18:52:13.680Z,8744.5,8745,8938.5,8939
2019-05-28T18:52:15.000Z,8744.5,8745,8938.5,8939
2019-05-28T18:52:15.000Z,8744.5,8745,8938.5,8939
2019-05-28T18:52:15.000Z,8744.5,8745,8938.5,8939
2019-05-28T18:52:20.055Z,8744.5,8745,8938.5,8939
2019-05-28T18:52:20.055Z,8744.5,8745,8938.5,8939
2019-05-28T18:52:21.731Z,8744.5,8745,8938.5,8939
2019-05-28T18:52:21.731Z,8744.5,8745,8938.5,8939
2019-05-28T18:52:21.731Z,8744.5,8745,8938.5,8939
2019-05-28T18:52:23.296Z,8745,8745.5,8940,8941
2019-05-28T18:52:25.000Z,8745,8745.5,8940,8941
2019-05-28T18:52:25.000Z,8745,8745.5,8940,8941
2019-05-28T18:52:25.000Z,8745,8745.5,8940,8941
